,Date,Close,Change,Change_Percentage,PROC,rci,days
1981,2007-11-22,18526.32,-76.3,-0.763,-0.0517957600748,49.478014398,-3100.0
1982,2007-11-23,18852.87,326.55,3.2655,-0.0194686159616,51.9642075665,-3099.0
1983,2007-11-26,19247.54,394.67,3.9467,-0.0396820381021,52.3784876622,-3096.0
1984,2007-11-27,19127.73,-119.81,-1.1981,-0.0190102866726,49.0390728332,-3095.0
1985,2007-11-28,18938.87,-188.86,-1.8886,0.0158134028853,48.604270181,-3094.0
1986,2007-11-29,19003.26,64.39,0.6439,0.0487749572398,50.2941219484,-3093.0
1987,2007-11-30,19363.19,359.93,3.5993,0.0212459770789,52.2111145843,-3092.0
1988,2007-12-03,19603.41,240.22,2.4022,0.0118247866845,51.3721193491,-3089.0
1989,2007-12-04,19529.5,-73.91,-0.7391,0.00987865252847,49.2030535595,-3088.0
1990,2007-12-05,19738.07,208.57,2.0857,0.0119221694984,51.1424232771,-3087.0
1991,2007-12-06,19795.87,57.8,0.578,-0.0104687000722,50.0756262939,-3086.0
1992,2007-12-07,19966.0,170.13,1.7013,-0.0291397152779,50.8738039983,-3085.0
1993,2007-12-10,19930.68,-35.32,-0.3532,-0.0332221694022,49.3647005353,-3082.0
1994,2007-12-11,20290.89,360.21,3.6021,-0.0646395154397,52.2175053698,-3081.0
1995,2007-12-12,20375.87,84.98,0.8498,-0.0776550170302,50.1615616419,-3080.0
1996,2007-12-13,20104.39,-271.48,-2.7148,-0.0729626034102,47.6227539926,-3079.0
1997,2007-12-14,20030.83,-73.56,-0.7356,-0.0522891989065,49.1176465334,-3078.0
1998,2007-12-17,19261.35,-769.48,-7.6948,0.0335043398936,44.4537344331,-3075.0
1999,2007-12-18,19079.64,-181.71,-1.8171,0.035645889363,48.7506281094,-3074.0
2000,2007-12-19,19091.96,12.32,0.1232,0.0307842886413,50.0832671037,-3073.0
2001,2007-12-20,19162.57,70.61,0.7061,0.0239790845785,50.4876269647,-3072.0
2002,2007-12-24,19854.12,691.55,6.9155,-0.0297352806937,54.5847960921,-3068.0
2003,2007-12-26,20192.52,338.4,3.384,-0.0854664558003,52.025047214,-3066.0
2004,2007-12-27,20216.72,24.2,0.242,-0.0912431610811,49.8506032873,-3065.0
2005,2007-12-28,20206.95,-9.77,-0.0977,-0.0718235472901,49.6162053436,-3064.0
2006,2007-12-31,20286.99,80.04,0.8004,-0.0540043039266,50.2626044153,-3061.0
2007,2008-01-01,20300.71,13.72,0.1372,-0.0613235339478,49.7696582576,-3060.0
2008,2008-01-02,20465.3,164.59,1.6459,-0.0805977336557,50.9145664341,-3059.0
2009,2008-01-03,20345.2,-120.1,-1.201,-0.0706163047814,48.7236837784,-3058.0
2010,2008-01-04,20686.89,341.69,3.4169,-0.0683616697455,52.2109337484,-3057.0
2011,2008-01-07,20812.65,125.76,1.2576,-0.0616851864038,50.5309789749,-3054.0
2012,2008-01-08,20873.33,60.68,0.6068,-0.0688102613994,50.0238100784,-3053.0
2013,2008-01-09,20869.78,-3.55,-0.0355,-0.0573364062444,49.5110752832,-3052.0
2014,2008-01-10,20582.08,-287.7,-2.877,-0.0397158599243,47.2701966958,-3051.0
2015,2008-01-11,20827.45,245.37,2.4537,-0.0431458479415,51.5693051861,-3050.0
2016,2008-01-14,20728.05,-99.4,-0.994,-0.0400071648333,48.874925803,-3047.0
2017,2008-01-15,20251.09,-476.96,-4.7696,0.00196147137952,46.1163551869,-3046.0
2018,2008-01-16,19868.11,-382.98,-3.8298,0.0249196721416,46.8963239304,-3045.0
2019,2008-01-17,19700.82,-167.29,-1.6729,0.0200737251914,48.6787724483,-3044.0
2020,2008-01-18,19013.7,-687.12,-6.8712,0.0507782253656,44.8829145624,-3043.0
2021,2008-01-21,17605.35,-1408.35,-14.0835,0.0859752821064,40.3222070526,-3040.0
2022,2008-01-22,16729.94,-875.41,-8.7541,0.123152218805,44.6658498504,-3039.0
2023,2008-01-23,17594.07,864.13,8.6413,0.0784565859137,55.6749503882,-3038.0
2024,2008-01-24,17221.74,-372.33,-3.7233,0.101282343652,48.503852727,-3037.0
2025,2008-01-25,18361.66,1139.92,11.3992,0.0751712994582,55.7856375664,-3036.0
2026,2008-01-28,18152.78,-208.88,-2.0888,0.101014633141,49.2869697106,-3033.0
2027,2008-01-29,18091.94,-60.84,-0.6084,0.105100134938,49.9559161666,-3032.0
2028,2008-01-30,17758.64,-333.3,-3.333,0.121161778497,48.7193923401,-3031.0
2029,2008-01-31,17648.71,-109.93,-1.0993,0.130047877975,49.7847091758,-3030.0
2030,2008-02-01,18242.58,593.87,5.9387,0.101382168407,53.0009203374,-3029.0
2031,2008-02-04,18660.32,417.74,4.1774,0.0881970945943,52.1274181135,-3026.0
2032,2008-02-05,18663.16,2.84,0.0284,0.0826750289995,50.0942029953,-3025.0
2033,2008-02-06,18139.49,-523.67,-5.2367,0.1231407911,47.6295167834,-3024.0
2034,2008-02-07,17526.93,-612.56,-6.1256,0.157871294621,47.2194575503,-3023.0
2035,2008-02-08,17464.89,-62.04,-0.6204,0.163291626204,50.006291688,-3022.0
2036,2008-02-11,16630.91,-833.98,-8.3398,0.203110430488,46.4137675491,-3019.0
2037,2008-02-12,16608.01,-22.9,-0.229,0.193083983737,50.3332279616,-3018.0
2038,2008-02-13,16949.14,341.13,3.4113,0.186211466118,51.9812482848,-3017.0
2039,2008-02-14,17766.63,817.49,8.1749,0.142870168684,54.0663665587,-3016.0
2040,2008-02-15,18115.25,348.62,3.4862,0.105467903209,51.753850232,-3015.0
2041,2008-02-18,18048.05,-67.2,-0.672,0.091607103041,49.7797534185,-3012.0
2042,2008-02-19,18075.66,27.61,0.2761,0.082491997795,50.2322628186,-3011.0
2043,2008-02-20,17617.6,-458.06,-4.5806,0.0734260033555,47.91989504,-3010.0
2044,2008-02-21,17734.68,117.08,1.1708,-0.00734606241853,50.7279906515,-3009.0
2045,2008-02-22,17349.07,-385.61,-3.8561,-0.0370073054655,48.3460399198,-3008.0
2046,2008-02-25,17650.57,301.5,3.015,-0.003211309265,51.5940336847,-3005.0
2047,2008-02-26,17806.19,155.62,1.5562,-0.0339367566808,50.8838572932,-3004.0
2048,2008-02-27,17825.99,19.8,0.198,0.0291732882539,50.2111287432,-3003.0
2049,2008-02-28,17824.48,-1.51,-0.0151,0.0180853841671,50.1024751999,-3002.0
2050,2008-02-29,17578.72,-245.76,-2.4576,0.0283673282136,48.8361603546,-3001.0
2051,2008-03-03,16677.88,-900.84,-9.0084,0.0608582639211,45.6042955073,-2998.0
2052,2008-03-04,16339.89,-337.99,-3.3799,0.0741595278068,48.6564138185,-2997.0
2053,2008-03-05,16542.08,202.19,2.0219,0.0932159815114,51.3928653753,-2996.0
2054,2008-03-07,15975.52,-566.56,-5.6656,0.143877489775,47.6170090471,-2994.0
2055,2008-03-10,15923.72,-51.8,-0.518,0.146783288575,50.1794056602,-2991.0
2056,2008-03-11,16123.15,199.43,1.9943,0.111157480172,51.392599828,-2990.0
2057,2008-03-12,16127.98,4.83,0.0483,0.0798171727736,50.3987569554,-2989.0
2058,2008-03-13,15357.35,-770.63,-7.7063,0.120672961582,46.6411759563,-2988.0
2059,2008-03-14,15760.52,403.17,4.0317,0.05233568097,52.2723440439,-2987.0
2060,2008-03-17,14809.49,-951.03,-9.5103,0.108292324005,46.3700159624,-2984.0
2061,2008-03-18,14833.46,23.97,0.2397,0.124825212371,50.5710813535,-2983.0
2062,2008-03-19,14994.83,161.37,1.6137,0.156011579011,51.1350263078,-2982.0
2063,2008-03-24,15289.4,294.57,2.9457,0.155992878928,51.6936031138,-2977.0
2064,2008-03-25,16217.49,928.09,9.2809,0.101427023972,54.2916219762,-2976.0
2065,2008-03-26,16086.83,-130.66,-1.3066,0.110028070898,49.6282028269,-2975.0
2066,2008-03-27,16015.56,-71.27,-0.7127,0.0909340659341,49.8806682831,-2974.0
2067,2008-03-28,16371.29,355.73,3.5573,0.0768770567047,51.7002804493,-2973.0
2068,2008-03-31,15644.44,-726.85,-7.2685,0.098254834409,47.1618882419,-2970.0
2069,2008-04-01,15626.62,-17.82,-0.1782,0.114667684953,50.1577159203,-2969.0
2070,2008-04-02,15750.4,123.78,1.2378,0.115453670886,50.740839155,-2968.0
2071,2008-04-03,15832.55,82.15,0.8215,0.111827730185,50.5590326247,-2967.0
2072,2008-04-04,15343.12,-489.43,-4.8943,0.139210793246,48.0859111347,-2966.0
2073,2008-04-07,15757.08,413.96,4.1396,0.103627567878,51.9681265668,-2963.0
2074,2008-04-08,15587.62,-169.46,-1.6946,0.0653716179754,49.47036653,-2962.0
2075,2008-04-09,15790.51,202.89,2.0289,0.0336220133673,51.0404623598,-2961.0
2076,2008-04-10,15695.1,-95.41,-0.9541,0.051201541765,49.745837886,-2960.0
2077,2008-04-11,15807.64,112.54,1.1254,0.0105085781245,50.6579685687,-2959.0
2078,2008-04-15,16153.66,346.02,3.4602,-0.0144400931441,51.6872698743,-2955.0
2079,2008-04-16,16244.19,90.53,0.9053,-0.00750721788236,50.4825226789,-2954.0
2080,2008-04-17,16481.2,237.01,2.3701,-0.0219010688257,51.1647906201,-2953.0
2081,2008-04-21,16739.33,258.13,2.5813,-0.0899881815548,51.266006625,-2949.0
2082,2008-04-22,16783.87,44.54,0.4454,-0.0649312332334,50.1666876578,-2948.0
2083,2008-04-23,16698.04,-85.83,-0.8583,-0.12752295994,49.4894997405,-2947.0
2084,2008-04-24,16721.08,23.04,0.2304,-0.127254194234,50.07783235,-2946.0
2085,2008-04-25,17125.98,404.9,4.049,-0.142125652642,52.1227306963,-2945.0
2086,2008-04-28,17015.96,-110.02,-1.1002,-0.112925294649,49.2771889458,-2942.0
2087,2008-04-29,17378.46,362.5,3.625,-0.0715875267998,51.8015775757,-2941.0
2088,2008-04-30,17287.31,-91.15,-0.9115,-0.0746250193481,49.3370593351,-2940.0
2089,2008-05-02,17600.12,312.81,3.1281,-0.0989387820345,51.4857835392,-2938.0
2090,2008-05-05,17490.9,-109.22,-1.0922,-0.0683886242318,49.2063770148,-2935.0
2091,2008-05-06,17373.01,-117.89,-1.1789,-0.110491011503,49.1596332139,-2934.0
2092,2008-05-07,17339.31,-33.7,-0.337,-0.109600796589,49.6452455196,-2933.0
2093,2008-05-08,17080.65,-258.66,-2.5866,-0.0844581724909,48.3550000423,-2932.0
2094,2008-05-09,16737.07,-343.58,-3.4358,-0.057130405399,47.8640761144,-2931.0
2095,2008-05-12,16860.9,123.83,1.2383,-0.0989225138042,50.7417711892,-2928.0
2096,2008-05-13,16752.86,-108.04,-1.0804,-0.0631957190038,49.3296642833,-2927.0
2097,2008-05-14,16978.35,225.49,2.2549,-0.0892201631808,51.365046411,-2926.0
2098,2008-05-15,17353.54,375.19,3.7519,-0.098985403258,52.2647987513,-2925.0
2099,2008-05-16,17434.94,81.4,0.814,-0.110852431651,50.3535172554,-2924.0
2100,2008-05-20,17230.18,-204.76,-2.0476,-0.0899906627428,48.5457454038,-2920.0
2101,2008-05-21,17243.16,12.98,0.1298,-0.0674460153303,49.974442595,-2919.0
2102,2008-05-22,16907.11,-336.05,-3.3605,-0.040809667949,47.7524419582,-2918.0
2103,2008-05-23,16649.64,-257.47,-2.5747,-0.0102201296022,48.2935640271,-2917.0
2104,2008-05-26,16348.5,-301.14,-3.0114,0.0233480073575,48.0047027303,-2914.0
2105,2008-05-27,16275.59,-72.91,-0.7291,0.0302838379945,49.6501830373,-2913.0
2106,2008-05-28,16525.37,249.78,2.4978,0.0103407346012,51.900219965,-2912.0
2107,2008-05-29,16316.26,-209.11,-2.0911,0.024210158674,48.6668651567,-2911.0
2108,2008-05-30,16415.57,99.31,0.9931,0.0414814217931,50.819717665,-2910.0
2109,2008-06-02,16063.18,-352.39,-3.5239,0.0559933145118,47.7532914791,-2907.0
2110,2008-06-03,15962.56,-100.62,-1.0062,0.0814744229351,49.5279320686,-2906.0
2111,2008-06-04,15514.79,-447.77,-4.4777,0.102533014101,47.2160814878,-2905.0
2112,2008-06-05,15769.72,254.93,2.5493,0.103999290914,51.9613252122,-2904.0
2113,2008-06-06,15572.18,-197.54,-1.9754,0.109698185914,48.9961919647,-2903.0
2114,2008-06-09,15066.1,-506.08,-5.0608,0.132787006972,47.0808974311,-2900.0
2115,2008-06-10,14889.25,-176.85,-1.7685,0.14130089375,49.2921654667,-2899.0
2116,2008-06-11,15185.32,296.07,2.9607,0.110963575742,52.2862619659,-2898.0
2117,2008-06-12,15250.2,64.88,0.6488,0.0888369350191,50.7546351602,-2897.0
2118,2008-06-13,15189.62,-60.58,-0.6058,0.0991216364488,49.9249291902,-2896.0
2119,2008-06-16,15395.82,206.2,2.062,0.0810034823905,51.6809124427,-2893.0
2120,2008-06-17,15696.9,301.08,3.0108,0.0754755320747,52.3028090155,-2892.0
2121,2008-06-18,15422.31,-274.59,-2.7459,0.111287379981,48.3550943868,-2891.0
2122,2008-06-19,15087.99,-334.32,-3.3432,0.13461187707,47.9624080515,-2890.0
2123,2008-06-20,14571.29,-516.7,-5.167,0.154315857408,46.7504728141,-2889.0
2124,2008-06-23,14293.32,-277.97,-2.7797,0.171073051575,48.5302492017,-2886.0
2125,2008-06-24,14106.58,-186.74,-1.8674,0.165642147002,49.2084787971,-2885.0
2126,2008-06-25,14220.07,113.49,1.1349,0.145923275218,51.4113110119,-2884.0
2127,2008-06-26,14421.82,201.75,2.0175,0.11785056733,52.0504418903,-2883.0
2128,2008-06-27,13802.22,-619.6,-6.196,0.151968069975,46.1450438498,-2882.0
2129,2008-06-30,13461.6,-340.62,-3.4062,0.185397966884,48.2307198537,-2879.0
2130,2008-07-01,12961.68,-499.92,-4.9992,0.20559736116,47.1408701176,-2878.0
2131,2008-07-02,13664.62,702.94,7.0294,0.167581753177,55.1425617387,-2877.0
2132,2008-07-03,13094.11,-570.51,-5.7051,0.184836999897,47.2294599911,-2876.0
2133,2008-07-04,13454.0,359.89,3.5989,0.157152737406,52.4422915422,-2875.0
2134,2008-07-07,13525.99,71.99,0.7199,0.128187361866,50.8183157958,-2872.0
2135,2008-07-08,13349.65,-176.34,-1.7634,0.15346309256,49.4377742918,-2871.0
2136,2008-07-09,13964.26,614.61,6.1461,0.103255934622,53.6321838887,-2870.0
2137,2008-07-10,13926.24,-38.02,-0.3802,0.0756572702956,50.0505848074,-2869.0
2138,2008-07-11,13469.85,-456.39,-4.5639,0.0953305237,47.9064875792,-2868.0
2139,2008-07-14,13330.51,-139.34,-1.3934,0.122144939982,49.6164876814,-2865.0
2140,2008-07-15,12676.19,-654.32,-6.5432,0.168785327406,46.9968055644,-2864.0
2141,2008-07-16,12575.8,-100.39,-1.0039,0.172079354191,49.9674126905,-2863.0
2142,2008-07-17,13111.85,536.05,5.3605,0.14835000669,53.1232077712,-2862.0
2143,2008-07-18,13635.4,523.55,5.2355,0.131331664214,53.0544952758,-2861.0
2144,2008-07-21,13850.04,214.64,2.1464,0.101947762689,51.3388607911,-2858.0
2145,2008-07-22,14104.2,254.16,2.5416,0.0652035161741,51.5484170679,-2857.0
2146,2008-07-23,14942.28,838.08,8.3808,-0.0254603401621,54.5704448703,-2856.0
2147,2008-07-24,14777.01,-165.27,-1.6527,-0.0338402834331,49.0721294627,-2855.0
2148,2008-07-25,14274.94,-502.07,-5.0207,-0.0119348559325,47.3962569296,-2854.0
2149,2008-07-28,14349.11,74.17,0.7417,-0.0090744982268,50.4246243578,-2851.0
2150,2008-07-29,13791.54,-557.57,-5.5757,0.0437032219234,47.3034039239,-2850.0
2151,2008-07-30,14287.21,495.67,4.9567,-0.0351385501753,52.4351165743,-2849.0
2152,2008-07-31,14355.75,68.54,0.6854,-0.0664222677839,50.3560458001,-2848.0
2153,2008-08-01,14656.69,300.94,3.0094,-0.130770856864,51.451031003,-2847.0
2154,2008-08-04,14577.87,-78.82,-0.7882,-0.0668331794078,49.5827145677,-2844.0
2155,2008-08-05,14961.07,383.2,3.832,-0.142580137176,51.808501045,-2843.0
2156,2008-08-06,15073.54,112.47,1.1247,-0.120376096328,50.444243339,-2842.0
2157,2008-08-07,15117.25,43.71,0.4371,-0.117644623425,50.0939873019,-2841.0
2158,2008-08-08,15167.82,50.57,0.5057,-0.136196080047,50.1301038208,-2840.0
2159,2008-08-11,15503.92,336.1,3.361,-0.110257185128,51.6526092072,-2837.0
2160,2008-08-12,15212.13,-291.79,-2.9179,-0.0923357632785,48.2650265607,-2836.0
2161,2008-08-13,15093.12,-119.01,-1.1901,-0.120511364269,49.2230568617,-2835.0
2162,2008-08-14,14724.18,-368.94,-3.6894,-0.104547387909,47.8821496417,-2834.0
2163,2008-08-18,14645.66,-78.52,-0.7852,-0.155367661734,49.5516644574,-2830.0
2164,2008-08-19,14543.73,-101.93,-1.0193,-0.156485472097,49.4182597121,-2829.0
2165,2008-08-20,14678.23,134.5,1.345,-0.119462928572,50.8163653105,-2828.0
2166,2008-08-21,14243.73,-434.5,-4.345,-0.0446140193907,47.5121685598,-2827.0
2167,2008-08-22,14401.49,157.76,1.5776,-0.0398157694851,50.9806184172,-2826.0
2168,2008-08-25,14450.35,48.86,0.4886,-0.0245423349073,50.3411478837,-2823.0
2169,2008-08-26,14482.22,31.87,0.3187,0.03078914329,50.2383648133,-2822.0
2170,2008-08-27,14296.79,-185.43,-1.8543,0.032497778644,48.9032826667,-2821.0
2171,2008-08-28,14048.34,-248.45,-2.4845,0.0158739721498,48.5123976172,-2820.0
2172,2008-08-29,14564.53,516.19,5.1619,-0.015012777796,53.2521579799,-2819.0
2173,2008-09-01,14498.51,-66.02,-0.6602,-0.0512611354497,49.6163079353,-2816.0
2174,2008-09-02,15049.86,551.35,5.5135,-0.0533799111233,53.1615225968,-2815.0
2175,2008-09-04,14899.1,-150.76,-1.5076,-0.0378489455445,49.057386557,-2813.0
2176,2008-09-05,14483.83,-415.27,-4.1527,0.0117939316449,47.6097409805,-2812.0
2177,2008-09-08,14944.97,461.14,4.6114,-0.0251820053273,52.4683414928,-2809.0
2178,2008-09-09,14900.76,-44.21,-0.4421,0.00403112878959,49.6903991214,-2808.0
2179,2008-09-10,14662.61,-238.15,-2.3815,0.0272616784113,48.6568056307,-2807.0
2180,2008-09-11,14324.29,-338.32,-3.3832,0.0524539846864,48.1163680312,-2806.0
2181,2008-09-12,14000.81,-323.48,-3.2348,0.0769398634741,48.205469988,-2805.0
2182,2008-09-15,13531.27,-469.54,-4.6954,0.127235563651,47.3684258211,-2802.0
2183,2008-09-16,13518.8,-12.47,-0.1247,0.111314457607,50.1975951622,-2801.0
2184,2008-09-17,13262.9,-255.9,-2.559,0.121261872959,48.7388337928,-2800.0
2185,2008-09-18,13315.6,52.7,0.527,0.0956644105139,50.6399299644,-2799.0
2186,2008-09-19,14042.32,726.72,7.2672,0.0411958218339,54.4935638064,-2798.0
2187,2008-09-22,13994.96,-47.36,-0.4736,0.037732411149,49.8232609204,-2795.0
2188,2008-09-23,13570.31,-424.65,-4.2465,0.0754804904951,47.7384680319,-2794.0
2189,2008-09-24,13692.52,122.21,1.2221,0.0386984308183,50.8546257724,-2793.0
2190,2008-09-25,13547.18,-145.34,-1.4534,0.0593209452633,49.3495631771,-2792.0
2191,2008-09-26,13102.18,-445.0,-4.45,0.093296702156,47.6966834366,-2791.0
2192,2008-09-29,12595.75,-506.43,-5.0643,0.130261106377,47.3567477897,-2788.0
2193,2008-09-30,12860.43,264.68,2.6468,0.100467307696,51.859329823,-2787.0
2194,2008-10-01,13055.67,195.24,1.9524,0.0706610176007,51.4450809745,-2786.0
2195,2008-10-03,12526.32,-529.35,-5.2935,0.139943410464,47.3214461626,-2784.0
2196,2008-10-06,11801.7,-724.62,-7.2462,0.186006010273,46.2763793413,-2781.0
2197,2008-10-07,11695.24,-106.46,-1.0646,0.222900412363,49.9355764161,-2780.0
2198,2008-10-08,11328.36,-366.88,-3.6688,0.239661456061,48.4812141297,-2779.0
2199,2008-10-10,10527.85,-800.51,-8.0051,0.273130794824,46.1417994785,-2777.0
2200,2008-10-13,11309.09,781.24,7.8124,0.243284529845,54.5122991225,-2774.0
2201,2008-10-14,11483.4,174.31,1.7431,0.229341322188,51.3131524155,-2773.0
2202,2008-10-15,10809.12,-674.28,-6.7428,0.262810645581,47.2590982424,-2772.0
2203,2008-10-16,10581.49,-227.63,-2.2763,0.261290437432,49.4564577186,-2771.0
2204,2008-10-17,9975.35,-606.14,-6.0614,0.287516222276,47.6959018959,-2770.0
2205,2008-10-20,10223.09,247.74,2.4774,0.244484072818,51.7470257378,-2767.0
2206,2008-10-21,10683.39,460.3,4.603,0.209738290381,52.700451004,-2766.0
2207,2008-10-22,10169.9,-513.49,-5.1349,0.233206915531,48.1443166743,-2765.0
2208,2008-10-23,9771.7,-398.2,-3.982,0.266146474811,48.6933357717,-2764.0
2209,2008-10-24,8701.07,-1070.63,-10.7063,0.380368058839,45.7404150464,-2763.0
2210,2008-10-27,8509.56,-191.51,-1.9151,0.391955389655,49.8936037485,-2760.0
2211,2008-10-28,9008.08,498.52,4.9852,0.33619202509,52.8548029225,-2759.0
2212,2008-10-29,9044.51,36.43,0.3643,0.339456141017,50.7548212418,-2758.0
2213,2008-10-31,9788.06,743.55,7.4355,0.277483579608,53.6979099315,-2756.0
2214,2008-11-03,10337.68,549.62,5.4962,0.210995422136,52.7932710809,-2753.0
2215,2008-11-04,10631.12,293.44,2.9344,0.155975626699,51.5929063531,-2752.0
2216,2008-11-05,10120.01,-511.11,-5.1111,0.213089297947,48.0088953067,-2751.0
2217,2008-11-06,9734.22,-385.79,-3.8579,0.254406706052,48.5904567342,-2750.0
2218,2008-11-07,9964.29,230.07,2.3007,0.204531737973,51.3843475729,-2749.0
2219,2008-11-10,10536.16,571.87,5.7187,0.107233703619,52.8704680912,-2746.0
2220,2008-11-11,9839.69,-696.47,-6.9647,0.158658565365,47.2652945116,-2745.0
2221,2008-11-12,9536.33,-303.36,-3.0336,0.158189711485,49.0167027479,-2744.0
2222,2008-11-14,9385.42,-150.91,-1.5091,0.108515033934,49.6940766803,-2742.0
2223,2008-11-17,9291.01,-94.41,-0.9441,0.178447602769,49.9517182324,-2739.0
2224,2008-11-18,8937.2,-353.81,-3.5381,0.221728756292,48.7532486354,-2738.0
2225,2008-11-19,8773.78,-163.42,-1.6342,0.18829839987,49.6796507834,-2737.0
2226,2008-11-20,8451.01,-322.77,-3.2277,0.201340264934,48.9060640469,-2736.0
2227,2008-11-21,8915.21,464.2,4.642,0.106275970267,52.7081995731,-2735.0
2228,2008-11-24,8903.12,-12.09,-0.1209,0.129116539129,50.3380640241,-2732.0
2229,2008-11-25,8695.53,-207.59,-2.0759,0.18607015189,49.3851110047,-2731.0
2230,2008-11-26,9026.72,331.19,3.3119,0.112408184938,52.0030440527,-2730.0
2231,2008-11-28,9092.72,66.0,0.66,0.0694843271897,50.6548508889,-2728.0
2232,2008-12-01,8839.87,-252.85,-2.5285,-0.0159520610684,49.0562069234,-2725.0
2233,2008-12-02,8739.24,-100.63,-1.0063,-0.0269908197369,49.8462030828,-2724.0
2234,2008-12-03,8747.43,8.19,0.0819,0.028935133791,50.4208158056,-2723.0
2235,2008-12-04,9229.75,482.32,4.8232,-0.0204809326321,52.8798897483,-2722.0
2236,2008-12-05,8965.2,-264.55,-2.6455,0.0840677315014,48.8867363739,-2721.0
2237,2008-12-08,9162.62,197.42,1.9742,0.113667670116,51.2664641872,-2718.0
2238,2008-12-10,9654.9,492.28,4.9228,0.0918266372687,52.7348558304,-2716.0
2239,2008-12-11,9645.46,-9.44,-0.0944,0.0468922461539,50.0520657265,-2715.0
2240,2008-12-12,9690.07,44.61,0.4461,0.00453554573453,50.3366196962,-2714.0
2241,2008-12-15,9832.39,142.32,1.4232,0.0132372702922,50.8656503044,-2711.0
2242,2008-12-16,9976.98,144.59,1.4459,0.0530724666292,50.8783592461,-2710.0
2243,2008-12-17,9715.29,-261.69,-2.6169,0.0126426747184,48.5296148277,-2709.0
2244,2008-12-18,10076.43,361.14,3.6114,-0.0566360434255,52.0753846084,-2708.0
2245,2008-12-19,10099.91,23.48,0.2348,-0.0761276533176,50.1184947467,-2707.0
2246,2008-12-22,9928.35,-171.56,-1.7156,-0.0685974937063,49.0064146834,-2704.0
2247,2008-12-23,9686.75,-241.6,-2.416,-0.0838685494338,48.6015445769,-2703.0
2248,2008-12-24,9568.72,-118.03,-1.1803,-0.0906040497938,49.3730108527,-2702.0
2249,2008-12-26,9328.92,-239.8,-2.398,-0.10388225786,48.6211720844,-2700.0
2250,2008-12-29,9533.52,204.6,2.046,-0.0693545076336,51.4423572964,-2697.0
2251,2008-12-30,9716.16,182.64,1.8264,-0.0913207954066,51.2968443963,-2696.0
2252,2008-12-31,9647.31,-68.85,-0.6885,-0.10945623786,49.6164925204,-2695.0
2253,2009-01-01,9903.46,256.15,2.5615,-0.0971271957034,51.7517909374,-2694.0
2254,2009-01-02,9958.22,54.76,0.5476,-0.095186038941,50.3688863258,-2693.0
2255,2009-01-05,10275.6,317.38,3.1738,-0.162415284388,52.1134058765,-2690.0
2256,2009-01-06,10335.93,60.33,0.6033,-0.182703530284,50.3040671185,-2689.0
2257,2009-01-07,9586.88,-749.05,-7.4905,-0.0959653292453,45.1444784043,-2688.0
2258,2009-01-09,9406.47,-180.41,-1.8041,-0.0191467807904,48.987548223,-2686.0
2259,2009-01-12,9110.05,-296.42,-2.9642,-0.0161569178602,48.266332147,-2683.0
2260,2009-01-13,9071.36,-38.69,-0.3869,0.00996003326559,49.9768417039,-2682.0
2261,2009-01-14,9370.49,299.13,2.9913,0.0294575811246,52.1450673783,-2681.0
2262,2009-01-15,9046.74,-323.75,-3.2375,0.0620727264433,48.1241886131,-2680.0
2263,2009-01-16,9323.59,276.85,2.7685,0.0378201602259,51.8657114438,-2679.0
2264,2009-01-19,9329.57,5.98,0.0598,0.0511391431788,50.1599384774,-2676.0
2265,2009-01-20,9100.55,-229.02,-2.2902,0.0878452196957,48.7070092475,-2675.0
2266,2009-01-21,8779.17,-321.38,-3.2138,0.0963553326766,48.1341316695,-2674.0
2267,2009-01-22,8813.84,34.67,0.3467,0.125301321996,50.4814423173,-2673.0
2268,2009-01-23,8674.35,-139.49,-1.3949,0.14114581219,49.3395460683,-2672.0
2269,2009-01-27,9004.08,329.73,3.2973,0.0930940186436,52.3739455144,-2668.0
2270,2009-01-28,9257.47,253.39,2.5339,0.0443162051256,51.8457464823,-2667.0
2271,2009-01-29,9236.28,-21.19,-0.2119,0.0347423688853,49.9514316942,-2666.0
2272,2009-01-30,9424.24,187.96,1.8796,-0.0102176886499,51.3664723365,-2665.0
2273,2009-02-02,9066.7,-357.54,-3.5754,0.0489661740889,47.6898796195,-2662.0
2274,2009-02-03,9149.3,82.6,0.826,0.0583419787241,50.6683459704,-2661.0
2275,2009-02-04,9201.85,52.55,0.5255,0.0461745294802,50.463257591,-2660.0
2276,2009-02-05,9090.88,-110.97,-1.1097,0.0820501117791,49.3273994288,-2659.0
2277,2009-02-06,9300.86,209.98,2.0998,0.0660117972891,51.5644938757,-2658.0
2278,2009-02-09,9583.89,283.03,2.8303,0.0673157771809,52.0680228495,-2655.0
2279,2009-02-10,9647.47,63.58,0.6358,0.0666084232382,50.4217601228,-2654.0
2280,2009-02-11,9618.54,-28.93,-0.2893,-0.00330242998765,49.7288219592,-2653.0
2281,2009-02-12,9465.83,-152.71,-1.5271,-0.00631055007883,48.7908670362,-2652.0
2282,2009-02-13,9634.74,168.91,1.6891,-0.0575946344971,51.2867194354,-2651.0
2283,2009-02-16,9305.45,-329.29,-3.2929,-0.0258053919148,47.5348362474,-2648.0
2284,2009-02-17,9035.0,-270.45,-2.7045,0.035802823545,48.0044969984,-2647.0
2285,2009-02-18,9015.18,-19.82,-0.1982,0.00348854946644,49.997776046,-2646.0
